	hemoglobin	leukocyty	etytr	weight	trombocyty	ast	alp	relationship	name	alt	hbver	smoker	erytrocyty	er-cv	indicator	ssn	hematokrit
5267	6.80082	4.57829	5.20194	127.01655	6.74515	70.53926	89.53311	divoced	Christy Kennedy	2.01875	6.57622	no	7.33004	73.16777	0.00000	093-21-0864	5.57641
5268	4.44758	9.55718	5.38419	12.46417	7.51180	71.24299	36.31904	divoced	Carlos May	1.02043	6.35851	no	5.89894	41.95637	1.00000	814-79-9771	6.78350
5269	6.10836	9.10305	6.93437	12.04967	7.39593	77.19743	80.60586	married	Cody Pearson	1.49551	4.78692	Y	7.69523	42.57877	1.00000	552-71-7288	7.58729
5270	5.94664	8.38053	6.39671	47.79644	4.89393	69.38434	84.31461	separated	Faith Garcia	3.19226	6.52415	yes	8.36940	41.82490	1.00000	758-53-6027	6.08485
5271	6.33740	5.75443	7.42333	104.03458	6.47764	67.13819	86.67581	married	Patrick Doyle	3.28514	6.56258	no	8.56338	36.92961	0.00000	393-85-8078	3.63154
5272	4.12803	6.36373	4.57428	53.18360	7.37655	52.58076	24.17599	separated	Samantha Murillo	1.32612	4.73918	no	5.61478	67.64446	1.00000	239-23-7874	6.35286
5273	5.96495	7.97011	3.18681	42.47340	5.39034	67.23217	85.41306	single	Angel Sanders	1.04253	5.74182	Y	6.37704	59.83229	1.00000	386-02-3252	5.31875
5274	6.13778	7.14894	5.24502	99.60254	7.55076	69.30842	87.29439	divoced	Gary Williams	0.54080	5.06231	no	5.01890	40.47273	1.00000	895-68-6187	7.38774
5275	7.74234	6.65868	7.97415	87.22667	6.58739	56.11513	51.07759	married	Christopher Thompson	2.88840	9.90195	yes	8.22793	32.88954	1.00000	865-86-7738	6.44505
5276	7.26481	8.72280	8.14978	123.77194	6.28457	52.47020	73.29156	divoced	Kenneth Golden	1.54426	6.67499	no	7.79343	76.69393	1.00000	385-29-7562	7.43217
5277	7.14377	5.11448	5.66223	34.27236	7.36282	70.21458	76.35240	married	Michelle Villegas	2.66814	6.93508	no	8.13358	46.72184	0.00000	472-79-2227	7.54841
5278	7.55995	8.09733	4.97099	96.88258	5.08101	64.74779	62.05596	married	Aaron Mcclure	1.05819	5.06051	no	4.52438	55.77587	1.00000	735-11-4209	7.35519
5279	6.31536	5.95247	5.88595	35.05098	5.48146	53.79360	85.85921	separated	Lisa Poole	0.89483	4.51676	no	4.83804	40.97093	1.00000	016-97-4378	6.64056
5280	6.34363	6.77694	4.19490	26.07876	5.95618	80.74745	81.06774	single	Jose Hernandez	0.92374	7.12274	no	6.12402	52.95626	0.00000	724-17-2709	6.96678
5281	5.40434	6.85534	6.25725	47.26474	7.72756	63.98351	71.94205	widowed	Alan Sanchez	0.97424	4.34438	no	4.06919	35.88693	1.00000	385-59-9923	6.51173
5282	5.49363	8.10299	4.99248	74.03484	7.34201	68.59470	78.26081	separated	John Robertson	0.64579	5.59191	no	5.80615	54.34333	1.00000	408-26-3386	5.87523
5283	7.35347	5.33367	4.36059	78.15734	7.57284	65.11683	71.73110	single	Elizabeth Sanchez	1.07204	7.79443	Y	4.19614	44.18074	0.00000	810-01-2327	7.72672
5284	5.76627	6.35541	9.15702	91.74772	6.80140	68.96994	79.27299	separated	Glenn Gibbs	1.99141	10.64256	yes	7.30794	48.75674	1.00000	256-73-7342	8.18391
5285	5.82502	7.64552	5.33828	36.94205	7.02684	52.50114	78.18946	divoced	Kristen Cox	1.61339	5.05424	no	4.87681	44.42827	1.00000	672-83-9311	7.02875
5286	6.53163	5.44539	6.43153	101.90592	6.40061	84.49041	85.80702	divoced	Candice Hines	1.62682	6.56133	yes	7.20623	69.01797	0.00000	836-72-4475	5.70891
5287	6.93784	6.77617	6.34860	27.33504	7.19579	74.24057	80.02795	nop	Nicholas Thompson MD	0.75220	6.52589	no	6.58946	53.33192	1.00000	015-48-9014	4.96241
5288	6.86424	5.05722	5.58651	58.18474	7.02678	68.11474	88.73474	widowed	Aaron Carter	1.17046	6.91632	Y	7.09209	59.52891	0.00000	306-68-3541	6.76228
5289	7.32791	7.29326	6.55502	107.31509	5.23439	52.81889	66.95852	widowed	Cory Burke	2.38305	7.51537	no	7.85696	79.32567	1.00000	800-93-1367	5.56361
5290	6.60279	9.01237	8.28826	68.21238	8.92876	63.95471	85.79102	married	Cody Goodwin	13.94028	9.38124	no	10.17305	52.64268	1.00000	566-10-4180	7.42580
5291	6.10199	4.58635	5.19231	106.42160	6.27461	78.84672	92.99006	divoced	Christina Smith	2.00393	9.09276	no	7.54763	48.41994	0.00000	659-46-3707	6.68371
5292	6.14168	8.26893	8.38103	92.90485	7.07568	45.28926	89.39129	single	John Sherman	1.40187	5.90508	no	6.40373	51.06343	1.00000	186-56-5684	6.22492
5293	6.40817	7.64650	6.31804	88.70262	5.45501	75.99308	95.64310	nop	Bryan Smith DDS	1.35294	5.20427	no	4.59960	49.36391	1.00000	028-46-9013	4.62611
5294	6.30739	8.08694	3.73311	131.81652	7.18775	65.95993	88.77096	widowed	Danielle Powell	1.10794	8.89194	no	5.82924	60.60385	0.00000	010-82-6914	5.70011
5295	4.79817	9.89375	6.55759	44.87001	6.66917	67.75335	48.41049	married	Abigail Lewis	7.95139	5.60447	yes	9.56502	55.27962	1.00000	478-79-3069	5.71067
5296	7.41793	4.72585	3.01579	67.06101	6.48294	67.70012	64.29681	married	Laura Shields	0.67960	8.68734	no	5.40482	56.95098	0.00000	260-07-5055	8.56235
5297	5.80503	7.20825	3.42310	59.27865	5.90262	43.89555	84.87446	single	Dale Bradley	1.89545	9.66048	Y	7.05909	50.33068	0.00000	237-12-1733	6.70997
5298	5.37602	3.69640	5.59075	59.74308	6.45295	70.01431	70.29532	single	Derrick Gonzalez	0.78554	6.31769	yes	4.19741	56.66144	0.00000	301-57-4248	7.78953
5299	6.63437	4.57182	5.23784	44.24049	7.23045	69.45010	89.27284	divoced	Charles Wyatt	3.53267	9.78436	yes	8.60353	26.84180	0.00000	316-39-0790	5.19516
5300	5.15376	11.41476	7.48049	70.60315	6.52416	75.77952	62.95465	separated	John Williams	1.05079	6.51679	yes	4.57900	32.74089	1.00000	700-29-4508	6.81475
5301	5.34110	5.80820	3.41102	99.45244	8.95030	68.35761	73.26141	nop	Ashley Rogers	1.27883	4.55446	Y	5.92795	49.69575	1.00000	777-75-7390	6.31703
5302	6.76914	4.23729	6.58590	112.98314	7.55679	72.69750	79.28654	single	Carly Perry PhD	3.30006	5.21125	no	8.24118	44.83525	0.00000	721-06-1045	4.75212
5303	6.51830	10.03473	7.53076	59.07494	6.33789	67.08416	84.94886	nop	Lisa Johnson	0.90176	5.83412	yes	4.03449	77.44587	1.00000	082-32-0224	7.23760
5304	6.19948	5.02231	6.33069	54.72840	6.11524	67.67558	77.81626	divoced	John Mitchell	1.44084	6.52909	no	6.94972	29.82664	0.00000	797-68-2253	7.99536
5305	7.44621	8.68034	5.67063	50.07450	4.44177	42.89875	65.08886	nop	Megan Macdonald	2.93219	4.98426	no	8.38134	48.16530	1.00000	209-48-2320	6.10793
5306	6.92289	5.55582	6.59611	82.32792	6.52033	75.29628	83.79317	separated	Sarah Hill	0.75088	6.73371	N	4.94362	70.07468	0.00000	749-86-9765	5.13835
5307	6.58339	8.02437	8.09539	139.72648	6.19890	63.85987	92.73097	divoced	Alexander Nguyen	8.01506	9.62192	Y	9.43591	60.89940	1.00000	203-34-4456	7.67553
5308	5.71355	6.90553	8.24693	37.30891	7.34867	48.24087	72.03246	married	John Velasquez	2.41061	9.75660	N	7.99837	49.78483	1.00000	122-97-4490	3.91021
5309	7.61123	9.82082	7.61589	67.90613	7.05713	63.66158	52.48574	divoced	Jeffery Wagner	0.97834	5.91783	yes	4.14007	73.83033	1.00000	636-67-1840	6.31830
5310	6.68861	9.27381	3.73265	71.53826	5.93608	65.77932	79.29031	single	David Carpenter	0.82178	6.18210	yes	6.17124	41.84554	1.00000	820-60-4360	7.73194
5311	6.75519	8.33616	7.26430	31.30715	6.32896	67.14612	87.11579	nop	Susan Brown	6.85108	8.46815	no	9.29494	29.40652	1.00000	413-89-9315	6.95708
5312	6.11215	9.65685	6.84366	100.96253	6.47935	76.68714	93.20998	single	Ricardo Rodriguez	5.54734	5.61092	no	9.13873	69.06433	1.00000	412-33-6171	6.06693
5313	6.61561	5.96316	6.08511	51.41560	5.85169	65.68039	88.03244	divoced	Jody Brown	1.53953	7.52757	yes	6.44112	52.92360	0.00000	875-54-2191	6.76341
5314	6.13704	8.05283		93.09458	8.37357	60.30734	96.41719	separated	Kelly Williams	1.21331	5.88094	Y	5.72524	37.22363	0.00000	226-47-4847	6.58742
5315	8.12716	5.67042	5.40981	8.38864	6.03038	66.41671	36.61469	married	Stephanie Sanchez	1.33866	7.49519	no	6.17696	54.63431	0.00000	018-75-4344	5.72737
5316	5.03943	9.11270	5.46539	65.42707	6.79893	70.45403	69.67524	single	Jay Ramirez	1.07767	5.51800	N	4.61616	36.59597	1.00000	549-83-8345	7.56657
5317	8.22901	7.65864	4.85960	47.58649	6.96731	72.11318	36.12908	divoced	Vanessa Murphy	0.74282	4.82826	yes	4.49803	44.52500	1.00000	836-07-0074	7.22096
5318	7.53590	5.60726	2.84185	112.69891	7.41798	61.54937	59.27709	widowed	Stephanie Newman MD	0.12635	10.30614	no	3.52874	76.20571	0.00000	295-59-0285	6.89955
5319	6.83617	6.78914	5.29234	64.12585	5.26902	75.24912	85.39723	separated	Victoria Ross	0.71854	4.97973	N	5.30994	26.36996	1.00000	267-02-2137	6.23604
5320	8.41198	10.04132	4.26496	99.25766	6.31968	77.16134	25.26812	divoced	Ruth Page	1.07484	5.80840	no	4.91528	28.73612	1.00000	844-88-4729	5.03911
5321	6.93301	8.19044	5.56572	81.16297	5.97138	64.20586	80.95950	married	Virginia Hicks	1.99997	4.61837	no	7.55874	55.01701	1.00000	145-79-6997	6.91288
5322	7.80291	6.11192	4.23435	69.11723	6.25664	65.00604	53.02146	single	Lauren Callahan	1.73150	8.76395	no	7.49382	47.05580	0.00000	433-11-1621	6.51813
5323	6.28271	4.71421	5.56911	60.86109	7.86141	57.37321	84.61245	widowed	Christine Brooks	3.03004	8.50814	Y	8.28916	42.15164	0.00000	529-34-9442	5.65164
5324	6.19159	6.60384	4.97383	131.05056	7.75459	71.13717	88.28649	divoced	Katie Macias	0.53118	6.70520	no	6.36458	72.63605	0.00000	544-37-2716	5.42965
5325	8.21180	7.90650	8.91873	80.92344	8.29034	73.66271	31.58293	married	Stephanie Lewis	2.25354	8.65859	no	7.81608	45.78221	1.00000	331-52-1241	5.42111
5326	5.89481	2.93868	6.12385	53.41926	6.60811	74.71568	82.75598	separated	Jorge Leon	5.37440	8.27088	no	9.11512	55.69634	0.00000	162-65-0923	7.25152
5327	6.78296	5.64702	5.18276	41.36872	5.46193	76.27371	82.80197	divoced	Jessica Bates	1.97871	7.92021	no	7.36384	36.67356	0.00000	507-16-9067	6.36544
5328	4.48757	6.45985	7.75164	13.15737	4.75509	81.48174	33.34186	married	Benjamin Krause	6.97682	11.55120	Y	9.30132	47.30012	1.00000	414-77-6164	8.61103
5329	6.88797	8.14011	8.56590	54.73976	5.27661	74.21169	81.18330	single	Alice Conner	3.21570	8.03785	no	8.13785	36.54239	1.00000	660-24-1147	5.55649
5330	6.26274	9.80234	6.45880	57.04609	6.32949	61.40581	83.95655	single	Laura Lewis	0.25139	5.63595	no	4.20487	2.05601	1.00000	493-70-3792	4.32710
5331	5.67151	7.78684	8.06104	37.80768	6.75473	66.76984	75.10807	separated	Benjamin Bryan	3.08199	8.86432	no	8.37952	49.44379	1.00000	061-91-6532	6.34648
5332	6.55211	8.37468	7.64089	18.43770	6.98033	60.72066	87.56119	married	Mark Lawrence		8.84199	yes	9.48392	71.73089	1.00000	629-23-1599	6.29881
5333	6.35331	7.60939	6.46939	113.12813	6.00266	63.78671	86.36079	married	Robert Cummings	2.14423		no	7.48273	39.43842	1.00000	787-25-4843	6.07164
5334	4.65394	6.37027	4.33747	98.16726	6.45785	75.13121	46.65799	married	Adam Mccormick	1.08531	4.76975	yes	5.72980	48.42366	1.00000	152-81-4764	8.02374
5335	7.51039	5.93765	8.22678	75.79897	6.47559	73.66254	56.89554	separated	Michael Jackson	1.01892	8.26851	no	5.59859	32.99224	1.00000	699-89-2024	8.22903
5336	6.50630	9.05826	7.65713	142.03130	6.47278	64.74961	81.53769	married	Cynthia Richard	2.67164	6.11891	yes	8.22748	50.79226	1.00000	370-23-3592	6.74128
5337	7.32357	4.95521	4.48155	103.37830	6.03763	79.85791	63.16845	married	Brian Castillo	2.15599	9.02953	Y	7.80751	71.06899	0.00000	454-12-7021	5.66759
5338	6.50852	5.48959	4.46130	27.86637	7.47113	77.79463	82.13592	nop	Elizabeth Ellis	1.03180	8.47016	no	4.14514	47.34342	0.00000	548-52-8742	7.13364
5339	7.76895	8.84720	5.49743	34.74913	6.41740	73.23588	51.64144	single	Beverly Simpson	3.26570	4.59619	no	8.17336	69.08677	1.00000	160-94-4970	5.65426
5340	5.80659	7.79306	8.28392	64.48097	7.22981	62.58447	83.42874	separated	Sean Mosley	1.30991	7.38436	no	7.10836	76.84636	1.00000	165-77-8382	6.61439
5341	7.26438	6.37754	4.35982	76.15164	6.44838	63.34034	71.55689	separated	Steven Reed	1.42645	9.00832	Y	6.75832	78.15082	0.00000	442-55-2407	6.03809
5342	7.26984	5.96399	5.93811	77.65478	8.21306	87.84855	72.73851	single	Joseph Allen	0.53281	4.10140	no	3.98988	46.03313	1.00000	218-98-9459	5.70063
5343	6.96445	6.87647	5.03011	76.27133	6.58387	57.08190	82.28904	married	Christina Scott	0.73453	6.29087	no	6.33304	55.09903	0.00000	619-08-2272	7.31313
5344	5.05423	5.06124	5.67668	90.69266	7.83189	62.15442	60.91417	married	Ryan Ibarra	1.98269	7.85669	yes	7.89892	57.93608	0.00000	100-32-2452	6.87380
5345	5.28810	4.91860	5.53486	46.80361	6.74141	79.26944	61.74582	widowed	Richard Jones	3.17866	6.59223	yes	8.46654	62.10627	0.00000	466-68-8365	6.42222
5346	7.03991	7.49504	6.26889	85.37243	4.15756	82.87260	76.80792	married	James Sims	0.18690	4.63360	no	4.20001	48.66247	1.00000	895-29-7313	3.43756
5347	7.51821	6.07330	7.16151	70.08266	6.38590	58.75917	58.04903	single	Barbara Simon	2.02469	9.13654	no	7.45652	47.10406	1.00000	641-17-4647	6.30920
5348	7.54344	6.23673	7.79549	77.98714	5.19083	80.62642	59.14703	divoced	Christopher Parker	0.81239	7.42458	no	5.67528	55.83315	1.00000	407-37-1910	5.99377
5349	7.25762	6.86638	7.90726	65.05244	6.43783	81.53818	79.35200	divoced	Noah Williams	0.78720	7.87068	no	6.81433	57.54805	1.00000	292-04-6878	7.66530
5350	8.31800	8.23335	10.38854	91.52334	6.21178	64.86184	31.80125	separated	Melvin Brown	1.90384	9.02299	no	7.50723	42.70738	0.00000	521-35-3782	7.44417
5351	4.64716	7.28857	5.57674	58.45297	6.47675	64.06612	49.09140	married	Brett Elliott	0.89285	5.13088	yes	4.93673	40.31265	1.00000	823-72-7419	5.44633
5352	7.22661	9.72550	8.30087	142.57270	7.43664	74.93752	71.65007	nop	Cristina Schneider	7.69360	7.27195	yes	9.43821	32.56364	1.00000	737-27-3833	6.52380
5353	5.61510	4.22383	5.89890	90.92524	7.83091	79.78816	73.34836	married	Jay Carlson	2.92619	8.26581	no	8.38944	37.50840	0.00000	309-31-6082	6.96387
5354	4.87890	7.68042	5.54728	115.27072	7.56455	78.36129	49.51365	widowed	Laura Lewis	0.93051	4.77557	no	4.84903	54.40814	1.00000	493-70-3792	7.49837
5355	7.07514	5.55153	5.33705	89.32785	6.04542	70.49565	79.89275	nop	Kristina Moon	1.56985	7.31359	Y	7.46427	56.03960	0.00000	885-05-1765	6.31848
5356	6.21335	5.63575	8.43250	72.06829	6.69872	55.01387	91.98144	single	Sarah Zhang	0.93720	6.40408	no	3.44143	69.16918	1.00000	164-04-4737	5.20790
5357	7.57613	3.85828	3.55425	93.98924	6.43105	83.60857	52.36695	divoced	Susan Tucker	0.45844	3.64553	yes	5.21893	77.08889	1.00000	175-09-3250	5.46482
5358	5.95781	10.65769	7.70524	73.93294	5.30587	71.15910	92.52841	married	Patricia Lopez	21.33757	6.93712	no	10.57378	75.88690	1.00000	351-32-5203	7.18826
5359	6.22105	11.20011	7.07657	33.64803	5.35128	77.67742	89.36393	separated	John Miller	1.01654	5.50730	no	3.18915	58.55315	1.00000	215-98-3670	5.73817
5360	6.52244	7.13800	4.88456	39.55241	5.73416	77.06134	82.58288	married	Cory Burke	0.77459	5.15382	no	5.51245	30.42459	1.00000	800-93-1367	7.74118
5361	7.19094	7.50085	4.69446	82.87308	8.38057	61.44575	72.83563	divoced	Rachel Smith	1.11414	4.41042	yes	4.39666	55.33547	1.00000	844-84-5693	6.04389
5362	6.45213	8.74078	6.47624	41.14154	5.83437	82.64362	92.28443	separated	James Sullivan	0.89279	5.43725	no	4.31025	85.26514	1.00000	378-81-0695	6.36074
5363	4.89554	6.37442	6.71140	37.59649	6.16098	74.54299	58.93716	nop	Maria Dominguez	1.12723	6.86952	yes	4.76453	47.92428	0.00000	807-29-8943	6.56185
5364	6.97413	5.43423	5.31004	140.64658	6.61880	70.71097	82.36085	married	Henry Jackson	1.28971	7.65896	no	6.93380	33.01585	0.00000	288-08-4745	6.52177
5365	7.55693	4.94697	7.89534	42.85678	8.20616	76.44023	56.15212	married	James Parker	1.05694	5.24813	yes	3.81365	68.14248	0.00000	354-84-8194	4.99921
5366	5.85772	8.31805	6.70205	60.92566	4.46344	86.20901	84.05870	married	Stacy Parker	3.84338	6.84016	N	8.57455	41.58555	1.00000	497-99-3720	7.63328
5367	4.42581	9.08698	7.25109	1.77227	5.77332	71.39530	35.30569	separated	Elizabeth Johnson	12.55389	8.25922	no	10.00070	53.38513	1.00000	518-82-6493	5.72123
5368	7.39494	5.67899	4.63384	25.29265	6.44474	74.69285	67.44949	divoced	Dylan Howell	1.22992	8.89593	Y	6.76250	56.07182	0.00000	610-02-0245	6.56485
5369	5.90782	7.22588	6.88021	54.84540	5.20596	81.25282	86.06122	separated	Mr. Anthony Hampton	1.33120	6.18740	yes	6.51231	27.08055	1.00000	333-98-5230	4.95193
5370	7.90969	5.60520	6.68042	135.03030	6.79956	74.46073	41.69951	divoced	Stephen Clark	1.11536	8.44100	no	6.43544	33.70487	1.00000	598-35-6539	7.76981
5371	6.08634	6.59668	10.21476	57.39801	5.14366	70.51215	91.97775	divoced	Angela Gardner	1.79129	11.51809	no	7.49190	37.56167	1.00000	458-70-8319	6.88232
5372	8.51201	9.14265	5.71489	42.16342	6.63047	64.12736	22.82065	widowed	Jesus Rasmussen	3.12618	4.33541	no	8.21551	42.05045	1.00000	700-07-0221	5.70014
5373	5.67264	8.12446	5.81676	31.80367	5.28811	81.45657	76.06680	single	Mary Kennedy	0.70221	4.66073	N	3.84968	47.61770	1.00000	221-69-0592	6.79900
5374	8.54098	4.28674	3.85673	24.41194	6.14528	61.20980	24.52104	nop	Michelle Wolfe	0.80689	8.32129	no	4.06028	56.03989	0.00000	856-03-7633	7.43916
5375	6.90778	5.80976	3.40292	112.21289	7.53483	78.49123	75.73205	divoced	Jason Price	1.79893	5.56982	Y	7.35616	50.90112	0.00000	280-64-0809	5.97878
5376	7.69177	6.75209	8.60002	101.18145	6.41337	69.66132	48.11978	married	Sharon Carter	1.71720	9.59190	yes	7.39161	63.24268	1.00000	708-61-4610	6.06360
5377	5.62491	8.17704	6.95089	65.14533	6.88954	76.70447	83.68172	single	Casey Swanson	0.72382	5.58320	Y	4.98878	46.51999	1.00000	537-16-1832	6.96072
5378	4.95641	7.59638	7.74748	17.87964	6.83502	74.88866	58.00257	married	Christine Robinson	3.26039	8.78752	Y	8.49124	67.76544	1.00000	509-05-2153	7.41237
5379	6.65112	7.44413	5.98280	68.32627	6.34151	67.36322	86.89938	married	Cynthia Vega	2.96228	6.94412	no	8.11834	44.25345	1.00000	813-27-4122	5.92954
5380	6.86959	8.07380	7.77950	103.83603	6.43632	63.85227	74.49700	divoced	Todd Garcia	1.58743	6.74790	Y	7.16749	70.97312	1.00000	576-54-4147	5.44736
5381	6.63105	7.54708	4.69616	83.34089	7.26388	62.30366	91.57041	divoced	Gary Gray	1.08713	5.33787	Y	5.55706	60.39149	1.00000	735-71-8803	5.47460
5382	6.55500	9.07350	8.56241	79.98684	5.77085	68.11437	82.77303	separated	Michelle Martinez	2.76010	6.77815	no	8.02967	68.36142	1.00000	622-61-0408	6.29957
5383	6.08248	8.50476	8.46999	65.74848	6.62130	53.96791	87.69520	divoced	Alexander King	5.55697	8.95248	Y	9.11206	48.39381	1.00000	216-21-0419	6.07531
5384	6.72026	8.59183	5.52906	66.69898	5.76424	67.11814	82.58800	married	Jennifer Hernandez	0.38871	6.02188	no	5.73670	45.11197	1.00000	852-63-0179	6.91761
5385	8.37149	7.78905	4.32766	31.11895	5.62346	65.63596	25.88479	divoced	Dalton Garcia	1.13917	5.36014	Y	5.62567	35.39831	1.00000	051-84-5406	6.01800
5386	5.47698	7.90841	4.34290	52.24206	6.73094	70.15370	68.98163	nop	Jessica Smith	0.84969	5.51177	no	5.58128	43.93262	1.00000	596-86-1310	8.05278
5387	8.01577	5.27416	5.00071	49.85011	4.35389	66.68658	38.11558	divoced	Regina Medina	1.18739	4.60495	N	5.68662	41.25796	1.00000	218-82-5648	8.11201
5388	6.72655	6.78402	7.50266	88.25237	6.34615	50.26445	79.44619	separated	Chris Norton	1.42779	8.37322	no	7.10560	66.88971	1.00000	782-98-1843	7.91498
5389	5.42459	4.98436	7.11588	98.34820	7.78296	63.58255	65.71728	single	Timothy Jefferson	1.03210	6.55304	no	3.88434	48.00833	1.00000	021-24-3165	6.16670
5390	6.93355	8.08734	6.87866	6.82283	6.98202	68.12840	82.53286	divoced	Carolyn Morales	0.90405	4.59642	Y	3.25138	38.94039	1.00000	510-52-0571	6.32929
5391	7.22919	8.37039	6.94366	51.27562	7.50536	79.43185	68.85932	married	Whitney Baldwin	0.63969	5.59170	N	4.78366	79.75806	1.00000	094-19-9711	6.80649
5392	5.91887	5.19934	4.64710	67.22092	7.57384	62.98172	87.67547	nop	Juan Hale	1.41525	8.17069	Y	4.42897	59.95535	0.00000	731-16-4032	6.86840
5393	7.03948	3.62104	5.40254	139.94755	7.12521	70.03888	78.03403	separated	Shawn Long	2.44693	7.67744	no	7.81989	49.51499	0.00000	537-26-0953	5.03088
5394	6.89165	6.87728	8.42346	128.71548	7.22230	77.87861	79.63032	widowed	Ethan Todd	0.86083	6.95740	no	5.56607	58.89790	1.00000	708-90-1768	7.97705
5395	6.58920	4.71112	5.55301	119.05974	7.21813	79.83497	92.17423	separated	Jacqueline Vazquez	1.00712	6.74285	N	6.20032	26.87853	0.00000	794-43-0047	5.64532
5396	6.44012	3.76039	5.42710	64.36752	7.17354	68.19545	84.14409	single	Stanley Martin	5.33165	8.26511	yes	8.98224	60.53738	0.00000	318-18-3976	6.33554
5397	5.92901	7.43677	6.68009	61.65168	7.04481	53.44284	84.27129	divoced	Laura Clark	1.49389	6.19864	yes	7.04222	51.39732	1.00000	061-50-4162	7.06396
5398	7.03813	6.74738	8.61579	89.79052	6.60040	86.32749	74.74717	single	Andrea Anderson	1.75885	9.53583	Y	7.20249	42.44214	1.00000	291-62-2038	8.73366
5399	6.63712	3.12216	6.81627	155.18392	6.33190	71.04250	88.23919	divoced	Nicholas Leonard	37.31949	7.63427	yes	11.14559	78.40791	0.00000	690-60-4675	6.50543
5400	7.43854	6.52940	6.09809	32.69270	6.28953	59.73572	61.30940	divoced	Mary Thomas	0.75257	4.39655	yes	4.09071	55.43697	0.00000	024-15-0173	6.11518
5401	6.23274	7.66184	5.41389	67.36327	4.09733	75.09015	93.65600	married	Isabella Green	1.56059	5.39936	Y	7.63217	51.12169	1.00000	167-63-2569	6.64187
5402	5.73763	5.13314	5.62634	107.16801	6.36586	59.05715	84.76062	divoced	Ronald Hernandez	0.58655	7.15421	no	5.76525	64.04573	0.00000	011-07-3509	6.41232
5403	6.95481	4.78128	3.58358	53.02244	6.12923	65.59347	73.51404	single	Suzanne Mclean	1.08256	9.22792	no	5.51093	71.08659	0.00000	496-45-8114	8.52246
5404	5.57111	5.06224	8.50959	36.59237	7.41403	83.92066	84.58541	married	Mr. Gabriel Vasquez	1.27800	8.99772	no	4.94821	60.93871	1.00000	724-29-2889	7.77266
5405	5.74099	7.50969	6.24005	37.66249	5.28427	50.06506	73.90667	married	Mr. Matthew Rodriguez	1.10043	5.39661	yes	6.79207	37.43249	1.00000	187-86-4497	5.04619
5406	5.67868	8.62099	7.13967	117.26895	7.17594	54.07455	74.56919	widowed	Cathy Wood	3.46155	6.75738	no	8.48837	32.45873	1.00000	291-46-4727	7.12364
5407	6.57957	9.18640	7.17337	32.00800	6.96061	75.51286	86.00219	divoced	Larry Boyd	10.15427	7.19550	Y	9.79935	13.01441	1.00000	162-53-1843	8.00035
5408	7.00190	9.34137	4.54136	44.83947	4.35461	74.68232	81.23115	divoced	Benjamin Sawyer	1.06954	6.59057	Y	6.60923	69.39901	1.00000	613-29-6614	5.36261
5409	8.18861	7.93794	5.89925	89.47902	6.33781	63.85135	33.20408	single	Jamie Hernandez	1.41011	4.41071	yes	6.89217	39.99728	1.00000	452-41-9502	5.83146
